time,tavg,tmin,tmax,prcp,wspd,pres
2025-04-24,19.5,16.4,24.1,5.5,12.1,1014.0
2025-04-25,19.9,15.6,26.2,0.5,16.0,1013.8
2025-04-26,20.6,15.6,27.2,0.0,13.5,1013.5
2025-04-27,21.0,16.4,28.0,0.6,15.2,1013.0
2025-04-28,20.8,16.0,26.5,0.3,12.4,1012.4
2025-04-29,20.0,17.3,25.1,8.8,9.0,1012.4
2025-04-30,19.8,16.9,24.7,9.2,10.6,1013.3
2025-05-01,20.6,16.6,27.6,0.0,11.7,1012.7
2025-05-02,20.1,16.1,26.1,2.7,10.8,1013.5
2025-05-03,20.0,16.0,26.7,6.9,6.9,1014.4
2025-05-04,19.0,16.6,22.4,27.0,7.4,1015.4
2025-05-05,18.3,15.7,23.5,21.0,7.7,1016.6
2025-05-06,18.7,16.2,23.5,13.8,10.8,1016.5
2025-05-07,18.5,16.6,24.1,22.5,9.6,1016.8
2025-05-08,18.0,15.3,22.1,17.1,7.2,1016.1
2025-05-09,19.4,16.5,25.4,12.4,13.4,1015.2
2025-05-10,19.6,17.1,25.1,17.2,14.2,1016.6
2025-05-11,19.8,16.1,26.2,4.9,7.6,1017.3
2025-05-12,19.4,16.2,25.2,1.4,8.6,1016.7
2025-05-13,19.0,15.5,24.2,11.6,12.8,1016.6
2025-05-14,19.9,16.7,25.0,0.5,20.0,1015.8
2025-05-15,19.7,15.7,25.2,0.4,12.9,1015.7
2025-05-16,19.9,16.0,25.7,0.5,13.7,1014.5
2025-05-17,20.4,16.3,26.0,0.4,17.9,1014.1
2025-05-18,20.8,16.2,26.4,0.0,14.3,1013.8
2025-05-19,19.9,17.7,25.8,11.4,12.0,1014.6
2025-05-20,19.6,16.6,25.5,5.8,13.6,1014.6
2025-05-21,18.9,16.2,24.0,6.7,7.0,1016.0
2025-05-22,19.7,16.5,25.5,8.0,8.9,1016.8
2025-05-23,19.0,15.6,24.0,9.1,10.4,1016.7
2025-05-24,19.4,16.6,25.0,6.5,12.4,1015.8
2025-05-25,19.3,14.7,25.5,6.4,11.3,1016.0
2025-05-26,19.8,16.1,26.2,0.2,13.5,1017.2
2025-05-27,20.1,16.4,25.3,0.6,16.1,1017.5
2025-05-28,20.1,16.7,25.4,0.1,16.2,1018.1
2025-05-29,20.0,16.2,25.5,0.9,14.8,1018.0
2025-05-30,19.1,16.0,24.6,8.3,13.2,1017.8
2025-05-31,20.4,15.7,25.5,0.7,18.7,1016.9
2025-06-01,20.4,16.7,25.8,0.0,17.0,1017.5
2025-06-02,19.7,15.9,25.0,1.9,8.9,1017.4
2025-06-03,19.7,16.5,24.5,0.3,8.3,1016.4
2025-06-04,19.7,16.7,24.6,2.8,15.0,1016.5
2025-06-05,19.1,16.2,24.2,7.3,14.5,1017.5
2025-06-06,18.2,16.2,22.3,12.0,12.1,1018.7
2025-06-07,19.1,15.7,25.1,11.9,15.4,1017.7
2025-06-08,20.1,15.7,25.4,0.0,16.9,1017.0
2025-06-09,20.3,16.0,25.9,0.0,17.8,1016.9
2025-06-10,19.9,16.0,25.9,0.3,17.4,1016.0
2025-06-11,20.5,15.5,26.2,0.0,16.1,1014.9
2025-06-12,20.1,15.6,25.6,0.2,15.3,1015.1
2025-06-13,19.7,15.5,24.7,0.1,14.6,1016.2
2025-06-14,20.0,14.8,25.5,0.5,11.8,1016.7
2025-06-15,19.5,15.3,25.7,2.6,13.0,1017.5
2025-06-16,19.0,16.0,24.8,2.5,13.5,1017.5
2025-06-17,18.6,14.7,25.0,3.5,12.8,1017.7
2025-06-18,18.7,15.2,25.2,3.2,9.5,1017.8
2025-06-19,18.1,15.5,22.7,3.4,5.7,1019.0
2025-06-20,18.3,15.3,23.2,8.5,6.1,1018.7
2025-06-21,19.1,14.7,24.5,0.5,7.7,1017.7
2025-06-22,19.5,14.8,25.2,0.7,8.6,1016.2
2025-06-23,19.3,16.0,25.5,0.5,11.7,1016.1
2025-06-24,19.6,14.7,26.0,0.0,16.4,1016.1
2025-06-25,20.4,15.5,26.8,0.0,14.2,1015.6
2025-06-26,20.2,16.0,25.9,0.0,13.5,1015.8
2025-06-27,20.5,15.3,26.2,0.0,10.5,1015.8
2025-06-28,19.6,16.0,25.2,0.1,9.9,1015.6
2025-06-29,18.7,16.1,23.7,18.4,13.6,1016.4
2025-06-30,19.0,15.7,24.4,1.4,16.9,1016.1
2025-07-01,18.4,14.9,24.1,10.1,14.8,1017.5
2025-07-02,18.5,14.3,24.3,1.5,11.0,1017.5
2025-07-03,18.5,14.7,25.2,7.5,11.5,1017.4
2025-07-04,19.5,15.5,25.7,0.0,12.0,1016.9
2025-07-05,18.9,15.7,24.3,5.4,13.4,1016.7
2025-07-06,19.0,15.9,24.0,4.2,10.4,1016.5
2025-07-07,18.5,15.5,22.8,2.0,8.9,1017.3
2025-07-08,19.3,15.6,24.8,1.9,14.5,1017.1
2025-07-09,18.4,14.7,23.5,4.9,14.9,1018.2
2025-07-10,17.7,15.0,21.7,0.4,15.1,1018.4
2025-07-11,18.1,15.7,23.0,4.0,10.8,1017.8
2025-07-12,18.4,15.1,24.7,10.1,11.8,1017.7
2025-07-13,18.4,15.1,24.3,7.2,9.0,1018.4
2025-07-14,18.0,14.5,23.7,3.2,14.1,1019.0
2025-07-15,18.4,15.6,24.3,3.5,15.2,1017.8
2025-07-16,18.5,14.8,24.5,2.9,10.5,1017.2
2025-07-17,18.2,14.4,23.4,9.6,8.1,1018.5
2025-07-18,18.5,15.0,25.0,8.2,8.6,1018.6
2025-07-19,19.5,15.4,25.0,0.3,12.8,1017.4
2025-07-20,19.5,15.2,25.0,0.0,9.8,1015.4
2025-07-21,20.0,15.4,25.6,1.3,6.7,1014.8
2025-07-22,19.2,15.1,24.6,0.5,9.2,1016.1
2025-07-23,19.5,15.1,25.0,0.4,15.2,1015.9
2025-07-24,19.4,15.0,25.7,0.6,11.9,1016.0
2025-07-25,20.5,15.0,26.7,0.0,12.6,1015.3
2025-07-26,20.7,15.4,26.9,0.0,12.6,1015.7
2025-07-27,20.3,14.8,25.8,0.0,9.5,1016.8
2025-07-28,20.2,15.6,26.5,0.0,11.5,1017.5
2025-07-29,20.1,15.6,25.8,1.0,12.9,1017.9
2025-07-30,19.4,14.9,25.7,0.0,20.5,1018.3
2025-07-31,19.5,14.2,25.9,0.0,16.2,1018.0
2025-08-01,19.1,14.5,25.0,0.0,11.8,1017.3
2025-08-02,19.9,14.9,25.6,0.0,12.4,1016.0
2025-08-03,19.8,14.9,26.7,0.0,14.5,1016.6
2025-08-04,19.2,13.6,25.2,0.2,7.5,1017.1
2025-08-05,20.1,15.2,26.1,1.1,7.8,1016.6
2025-08-06,20.2,16.5,26.6,0.1,9.4,1015.5
2025-08-07,19.2,15.3,25.2,5.2,7.9,1014.8
2025-08-08,19.0,14.6,23.8,7.0,7.5,1014.4
2025-08-09,18.6,14.6,24.6,13.8,12.3,1016.0
2025-08-10,18.6,14.5,23.9,6.1,10.1,1016.5
2025-08-11,18.9,15.6,23.6,4.2,10.5,1015.6
2025-08-12,18.8,15.4,24.3,13.1,15.3,1015.5
2025-08-13,19.0,15.2,24.8,2.9,16.3,1015.6
2025-08-14,19.4,15.2,25.1,3.4,10.8,1016.2
2025-08-15,19.9,15.8,25.0,2.3,8.7,1015.7
2025-08-16,17.5,14.4,21.5,8.7,9.0,1016.6
2025-08-17,18.5,15.3,23.8,4.5,7.6,1016.0
2025-08-18,17.8,14.6,23.5,21.5,6.7,1018.1
2025-08-19,18.2,15.0,23.2,8.0,10.8,1017.1
2025-08-20,18.7,14.9,23.7,0.0,16.1,1015.5
2025-08-21,19.1,15.3,24.6,0.0,11.2,1015.0
2025-08-22,19.4,15.6,24.1,0.9,12.6,1014.7
2025-08-23,19.1,15.0,23.5,0.0,19.6,1014.6
2025-08-24,19.1,15.0,25.6,7.3,14.6,1015.8
2025-08-25,19.7,14.7,26.1,1.5,10.0,1017.0
2025-08-26,19.4,14.1,25.3,0.4,10.6,1017.9
2025-08-27,19.3,15.6,24.3,4.9,10.1,1017.9
2025-08-28,20.0,15.3,25.1,0.4,7.4,1017.1
2025-08-29,20.6,14.9,28.2,0.0,12.3,1015.8
2025-08-30,20.3,15.0,26.8,0.1,13.7,1016.6
2025-08-31,19.5,15.2,24.2,0.3,11.3,1017.5
2025-09-01,20.7,15.9,26.9,0.0,11.5,1016.1
2025-09-02,20.7,15.2,26.9,0.4,9.7,1014.9
2025-09-03,19.6,16.5,25.5,8.9,10.4,1015.9
2025-09-04,20.1,14.5,26.4,0.1,9.3,1014.5
2025-09-05,20.3,15.9,26.6,0.1,10.6,1014.6
2025-09-06,20.3,14.9,26.2,0.5,9.1,1015.3
2025-09-07,20.2,16.8,25.3,6.3,8.7,1016.1
2025-09-08,20.6,16.8,26.8,6.4,12.9,1015.7
2025-09-09,20.7,15.6,26.8,0.1,11.8,1015.4
2025-09-10,20.1,16.9,26.4,6.6,14.3,1016.7
2025-09-11,19.7,15.8,24.8,6.1,9.5,1016.6
2025-09-12,20.2,16.1,27.0,8.1,10.7,1015.7
2025-09-13,19.7,16.0,25.6,5.3,7.7,1016.2
2025-09-14,20.1,15.6,26.2,3.6,8.3,1015.2
2025-09-15,20.0,15.2,27.3,5.3,8.5,1014.4
2025-09-16,19.3,14.8,25.8,4.0,9.0,1014.9
2025-09-17,19.8,16.0,26.6,8.4,8.0,1015.0
2025-09-18,21.3,16.5,27.4,0.0,13.9,1013.7
2025-09-19,21.5,16.7,28.3,0.0,16.8,1014.2
2025-09-20,21.6,16.4,28.7,0.0,16.3,1014.4
2025-09-21,20.1,15.7,26.7,0.6,13.3,1014.7
2025-09-22,20.7,15.9,26.2,0.2,13.4,1015.2
2025-09-23,21.0,16.4,26.6,0.0,14.2,1015.9
2025-09-24,20.9,16.7,26.7,1.7,15.3,1016.2
2025-09-25,20.2,16.5,24.9,5.5,8.9,1016.2
2025-09-26,20.7,16.4,26.8,2.0,9.6,1015.7
2025-09-27,20.2,17.2,25.3,16.6,9.1,1015.2
2025-09-28,19.5,15.4,24.7,2.5,8.2,1015.9
2025-09-29,20.3,15.9,26.7,3.4,10.6,1014.5
2025-09-30,20.9,16.2,26.9,1.9,9.0,1013.2
2025-10-01,20.6,16.7,26.2,0.3,12.1,1013.4
2025-10-02,19.3,16.5,24.9,8.6,7.6,1015.1
2025-10-03,19.1,16.3,24.2,5.7,7.6,1015.9
2025-10-04,18.6,15.6,24.1,11.3,9.3,1015.8
2025-10-05,19.0,15.4,23.5,13.3,10.5,1015.0
2025-10-06,19.0,16.1,23.0,15.8,9.8,1015.5
2025-10-07,19.0,15.5,25.4,12.4,13.4,1015.8
2025-10-08,20.0,15.0,25.7,0.5,16.8,1015.2
2025-10-09,20.2,16.1,25.9,1.0,18.5,1015.5
2025-10-10,19.9,15.6,25.5,0.0,17.4,1015.3
2025-10-11,20.4,15.8,26.4,0.1,16.5,1013.6
2025-10-12,20.2,14.9,26.3,0.0,10.7,1012.8
2025-10-13,20.7,15.7,26.3,0.0,13.1,1012.7
2025-10-14,20.7,15.5,27.4,0.1,12.4,1013.0
2025-10-15,19.9,14.8,25.8,0.4,8.6,1013.0
2025-10-16,20.0,15.6,26.2,7.2,9.2,1012.7
2025-10-17,19.1,15.5,24.1,14.1,8.9,1014.5
2025-10-18,20.4,16.9,26.0,1.6,14.2,1014.5
2025-10-19,20.6,15.6,27.3,0.0,11.8,1013.8
2025-10-20,20.6,14.8,26.6,0.0,10.3,1012.9
2025-10-21,19.7,15.5,25.5,5.6,7.3,1014.7
2025-10-22,19.5,16.0,26.0,5.6,9.4,1015.8
2025-10-23,19.4,16.2,24.4,9.4,7.1,1015.9
2025-10-24,19.6,16.3,25.3,7.1,9.8,1015.4
2025-10-25,19.3,15.8,24.0,8.0,10.2,1014.8
